"File"	"Time"	"Long"	"Lat"	"Alt"	"course"	"pitch"	"roll"
"./isds_20250908173217/1757323948.599953175.jpg"	1757323948.5999532	114.1693055	22.2776833	14.69	0	0	0
"./isds_20250908173217/1757323948.700278282.jpg"	1757323948.7002783	114.1693006	22.2776856	14.685	0	0	0
"./isds_20250908173217/1757323948.800274849.jpg"	1757323948.8002748	114.1692954	22.2776878	14.653	0	0	0
"./isds_20250908173217/1757323948.900060892.jpg"	1757323948.900061	114.1692903	22.2776901	14.558	0	0	0
"./isds_20250908173217/1757323949.100071907.jpg"	1757323949.100072	114.1692795	22.2776942	14.346	0	0	0
"./isds_20250908173217/1757323949.300182104.jpg"	1757323949.300182	114.1692738	22.2776953	14.345	0	0	0
"./isds_20250908173217/1757323949.399968863.jpg"	1757323949.3999689	114.1692626	22.2776982	14.373	0	0	0
"./isds_20250908173217/1757323949.499892712.jpg"	1757323949.4998927	114.1692572	22.2777007	13.797	0	0	0
"./isds_20250908173217/1757323949.600189447.jpg"	1757323949.6001894	114.1692518	22.2777037	13.395	0	0	0
"./isds_20250908173217/1757323949.700349569.jpg"	1757323949.7003496	114.1692461	22.2777068	13.078	0	0	0
"./isds_20250908173217/1757323949.999993324.jpg"	1757323949.9999933	114.1692347	22.277712	12.603	0	0	0
"./isds_20250908173217/1757323950.100244284.jpg"	1757323950.1002443	114.169224	22.2777183	12.439	0	0	0
"./isds_20250908173217/1757323950.200217724.jpg"	1757323950.2002177	114.1692186	22.2777223	12.365	0	0	0
"./isds_20250908173217/1757323950.300023317.jpg"	1757323950.3000233	114.1692129	22.2777251	12.494	0	0	0
"./isds_20250908173217/1757323950.500053644.jpg"	1757323950.5000536	114.1692016	22.2777304	12.691	0	0	0
"./isds_20250908173217/1757323950.799939632.jpg"	1757323950.7999396	114.1691899	22.2777354	12.813	0	0	0
"./isds_20250908173217/1757323951.000229597.jpg"	1757323951.0002296	114.1691778	22.2777406	12.923	0	0	0
"./isds_20250908173217/1757323951.100071669.jpg"	1757323951.1000717	114.1691662	22.2777459	13.188	0	0	0
"./isds_20250908173217/1757323951.300068140.jpg"	1757323951.3000681	114.1691544	22.2777524	13.29	0	0	0
"./isds_20250908173217/1757323951.400294304.jpg"	1757323951.4002943	114.1691482	22.277753	13.5	0	0	0
"./isds_20250908173217/1757323951.900211811.jpg"	1757323951.9002118	114.16913	22.2777593	13.674	0	0	0
"./isds_20250908173217/1757323952.099922180.jpg"	1757323952.0999222	114.169105	22.2777632	13.816	0	0	0
"./isds_20250908173217/1757323952.300295830.jpg"	1757323952.3002958	114.1690985	22.2777641	13.82	0	0	0
"./isds_20250908173217/1757323952.400104523.jpg"	1757323952.4001045	114.1690861	22.2777653	13.856	0	0	0
"./isds_20250908173217/1757323952.499949217.jpg"	1757323952.4999492	114.1690793	22.2777657	13.943	0	0	0
"./isds_20250908173217/1757323952.599981785.jpg"	1757323952.5999818	114.169073	22.277766	13.886	0	0	0
"./isds_20250908173217/1757323952.700246334.jpg"	1757323952.7002463	114.1690668	22.2777666	13.949	0	0	0
"./isds_20250908173217/1757323952.800198555.jpg"	1757323952.8001986	114.1690603	22.2777667	14.036	0	0	0
"./isds_20250908173217/1757323952.899995327.jpg"	1757323952.8999953	114.1690538	22.2777666	14.011	0	0	0
"./isds_20250908173217/1757323952.999937773.jpg"	1757323952.9999378	114.1690471	22.2777656	13.987	0	0	0
"./isds_20250908173217/1757323953.100214958.jpg"	1757323953.100215	114.1690406	22.2777662	14.035	0	0	0
